link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
21183,155.40103585926022,,155.40103585926022,0.07318878535621078,,0.07318878535621078,1.01147460707741,,1.01147460707741,0.11100073989947158,,0.11100073989947158,155.40103585926022,,155.40103585926022
21184,215.07456590843773,,215.07456590843773,0.07396819921831436,,0.07396819921831436,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21185,0.0,,0.0,0.0368265,,0.0368265,1.0,,1.0,0.0,,0.0,0.0,,0.0
21186,0.0,,0.0,0.0368265,,0.0368265,1.0,,1.0,0.0,,0.0,0.0,,0.0
21187,155.4,,155.4,0.09419305422583733,,0.09419305422583733,1.0114744694021158,,1.0114744694021158,0.111,,0.111,155.4,,155.4
21188,39.59841155491377,,39.59841155491377,0.5926298279532903,,0.5926298279532903,1.000979356394376,,1.000979356394376,0.028284579682081264,,0.028284579682081264,39.59841155491377,,39.59841155491377
21189,38.987805399896175,,38.987805399896175,0.5924997250853767,,0.5924997250853767,1.0009523412757069,,1.0009523412757069,0.02784843242849727,,0.02784843242849727,38.987805399896175,,38.987805399896175
21190,39.59841155491377,,39.59841155491377,0.08498314735788254,,0.08498314735788254,1.000979356394376,,1.000979356394376,0.028284579682081264,,0.028284579682081264,39.59841155491377,,39.59841155491377
21191,38.987805399896175,,38.987805399896175,0.08501688805859343,,0.08501688805859343,1.0009523412757069,,1.0009523412757069,0.02784843242849727,,0.02784843242849727,38.987805399896175,,38.987805399896175
21192,0.0,,0.0,0.0412305,,0.0412305,1.0,,1.0,0.0,,0.0,0.0,,0.0
21193,0.0,,0.0,0.0412305,,0.0412305,1.0,,1.0,0.0,,0.0,0.0,,0.0
21194,0.0,,0.0,0.0374535,,0.0374535,1.0,,1.0,0.0,,0.0,0.0,,0.0
21195,0.0,,0.0,0.0374535,,0.0374535,1.0,,1.0,0.0,,0.0,0.0,,0.0
21196,39.59841155491377,,39.59841155491377,0.3670175893465273,,0.3670175893465273,1.000979356394376,,1.000979356394376,0.028284579682081264,,0.028284579682081264,39.59841155491377,,39.59841155491377
