"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
6769,1,0.0796347,9210,4438,4439,1300,0.079635,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.15927,0.160287,,,1,6769,207.7924,,207.7924,0.160287,,0.160287,0.15984,,0.15984,16.5475,,16.5475,0.555108,,0.555108,29.8096,,0.160287,,0.160287
6770,1,0.15745,9211,4440,4441,1300,0.15745,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.3149,0.316294,,,1,6770,172.9833,,172.9833,0.316294,,0.316294,0.133064,,0.133064,27.2362,,27.2362,0.911893,,0.911893,29.8678,,0.316294,,0.316294
6771,1,0.0525582,9212,4439,4442,1300,0.052558,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.105116,0.105787,,,1,6771,207.7924,,207.7924,0.105787,,0.105787,0.15984,,0.15984,10.9212,,10.9212,0.366364,,0.366364,29.8096,,0.105787,,0.105787
6772,1,0.0760344,9213,4350,4440,1300,0.076034,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.152068,0.152741,,,1,6772,172.9833,,172.9833,0.152741,,0.152741,0.133064,,0.133064,13.1526,,13.1526,0.440361,,0.440361,29.8678,,0.152741,,0.152741
6773,1,0.0413897,9214,4442,4348,1300,0.04139,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.08278,0.0833087,,,1,6773,207.7924,,207.7924,0.0833087,,0.0833087,0.15984,,0.15984,8.60053,,8.60053,0.288515,,0.288515,29.8096,,0.0833087,,0.0833087
6774,0,0.0230814,9215,4443,4444,1300,0.023081,30,1,5,6775,9216,4444,4443,1300,0.023081,30,1,5,0.046162,0.0461624,0.046162,0.0515905,0,6774,7.8,891.6000,899.4000,0.0461624,0.0515905,0.0515905,0.006,0.685846,0.685846,0.180032,20.5790,20.7591,0.00600111,0.766635,0.772636,29.9997,26.8433,0.0461624,0.0515905,0.0515905
6776,1,0.0343783,9217,4443,4445,1300,0.034378,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.068756,0.0768414,,,1,6776,891.6000,,891.6000,0.0768414,,0.0768414,0.685846,,0.685846,30.6514,,30.6514,1.14186,,1.14186,26.8433,,0.0768414,,0.0768414
6777,0,0.0714398,9218,4446,4447,1300,0.07144,30,1,5,6778,9219,4447,4446,1300,0.07144,30,1,5,0.14288,0.14288,0.14288,0.142884,0,6777,2.4,13.8000,16.2000,0.14288,0.142884,0.142884,0.00184615,0.0106154,0.0106154,0.171456,0.985872,1.15733,0.0057152,0.0328633,0.0385785,30.0000,29.9992,0.14288,0.142884,0.142884
6780,0,0.0139063,9223,2452,4448,1300,0.013906,30,1,4,6781,9224,4448,2452,1300,0.013906,30,1,4,0.027812,0.027812,0.027812,0.027812,0,6780,0.0000,0.0000,0.0000,0.027812,0.027812,0.027812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.027812,0.027812,0.027812
6782,1,0.170835,9225,2452,4449,1300,0.170835,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.34167,0.349193,,,1,6782,385.8000,,385.8000,0.349193,,0.349193,0.296769,,0.296769,65.9081,,65.9081,2.24531,,2.24531,29.3537,,0.349193,,0.349193
6783,1,0.11232,9228,3212,3863,1300,0.11232,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.22464,0.224647,,,1,6783,14.4000,,14.4000,0.224647,,0.224647,0.0110769,,0.0110769,1.61741,,1.61741,0.0539153,,0.0539153,29.9991,,0.224647,,0.224647
6784,1,0.0849246,9229,3212,4450,1300,0.084925,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.16985,0.210355,,,1,6784,1269.6758,,1269.6758,0.210355,,0.210355,0.976674,,0.976674,107.8272,,107.8272,4.45137,,4.45137,24.2234,,0.210355,,0.210355
6785,0,0.138799,9230,3212,3511,1300,0.138799,30,1,4,6786,9231,3511,3212,1300,0.138799,30,1,4,0.277598,0.338611,0.277598,0.400414,0,6785,1218.9207,1729.3896,2948.3103,0.338611,0.400414,0.400414,0.937631,1.3303,1.3303,169.1850,240.0375,409.2225,6.87899,11.5412,18.4202,24.5944,20.7983,0.338611,0.400414,0.400414
6787,1,0.118619,9234,2791,4451,1300,0.118619,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.237238,0.24553,,,1,6787,486.0904,,486.0904,0.24553,,0.24553,0.373916,,0.373916,57.6596,,57.6596,1.98916,,1.98916,28.9868,,0.24553,,0.24553
6788,0,0.0739704,9235,4446,2090,1300,0.07397,30,1,5,6789,9236,2090,4446,1300,0.07397,30,1,5,0.14794,0.147945,0.14794,0.14794,0,6788,15.6000,4.2,19.8000,0.147945,0.14794,0.147945,0.012,0.00323077,0.012,1.15393,0.310674,1.46461,0.0384658,0.0103558,0.0488216,29.9989,29.9999,0.147945,0.14794,0.147945
6790,1,0.0501764,9237,3989,1621,1300,0.050176,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.100352,0.111848,,,1,6790,880.0041,,880.0041,0.111848,,0.111848,0.676926,,0.676926,44.1551,,44.1551,1.64045,,1.64045,26.9165,,0.111848,,0.111848
6791,1,0.057266,9238,3989,1698,1300,0.057266,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.114532,0.134407,,,1,6791,1083.0797,,1083.0797,0.134407,,0.134407,0.833138,,0.833138,62.0236,,62.0236,2.42622,,2.42622,25.5639,,0.134407,,0.134407
6792,1,0.0245508,9241,396,3629,1300,0.024551,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.049102,0.0491028,,,1,6792,10.8000,,10.8000,0.0491028,,0.0491028,0.00830769,,0.00830769,0.265151,,0.265151,0.00883851,,0.00883851,29.9995,,0.0491028,,0.0491028
6793,1,0.0745648,9242,3495,1838,1300,0.074565,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.14913,0.149679,,,1,6793,157.8000,,157.8000,0.149679,,0.149679,0.121385,,0.121385,11.7664,,11.7664,0.393657,,0.393657,29.8899,,0.149679,,0.149679
6794,1,0.445623,9243,4452,3068,4000,0.445623,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.594164,0.62058,,,1,6794,1686.8289,,1686.8289,0.62058,,0.62058,0.421707,,0.421707,751.6898,,751.6898,17.4469,,17.4469,43.0845,,0.62058,,0.62058
6795,0,0.0127667,9244,4453,677,1300,0.012767,30,1,4,6796,9245,677,4453,1300,0.012767,30,1,4,0.025534,0.025534,0.025534,0.025534,0,6795,0.0000,0.0000,0.0000,0.025534,0.025534,0.025534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.025534,0.025534,0.025534
6797,1,0.31804,9246,4453,1833,1300,0.31804,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.63608,0.638276,,,1,6797,152.7812,,152.7812,0.638276,,0.638276,0.117524,,0.117524,48.5905,,48.5905,1.62528,,1.62528,29.8968,,0.638276,,0.638276
6798,0,0.011449,9247,2432,4454,1300,0.011449,30,1,4,6799,9248,4454,2432,1300,0.011449,30,1,4,0.022898,0.022898,0.022898,0.022898,0,6798,0.0000,0.0000,0.0000,0.022898,0.022898,0.022898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.022898,0.022898,0.022898
6800,0,0.0935892,9249,4352,4455,1300,0.093589,30,1,4,6801,9250,4455,4352,1300,0.093589,30,1,4,0.187178,0.187201,0.187178,0.187178,0,6800,29.1043,0.0000,29.1043,0.187201,0.187178,0.187201,0.0223879,0.0000,0.0223879,2.72384,0.0000,2.72384,0.090806,0.0000,0.090806,29.9962,30.0000,0.187201,0.187178,0.187201
6802,1,0.124125,9251,2432,4453,1300,0.124125,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.24825,0.249107,,,1,6802,152.7812,,152.7812,0.249107,,0.249107,0.117524,,0.117524,18.9640,,18.9640,0.634315,,0.634315,29.8968,,0.249107,,0.249107
6803,0,0.0259533,9252,4456,4457,1300,0.025953,30,1,5,6804,9253,4457,4456,1300,0.025953,30,1,5,0.051906,0.051906,0.051906,0.051906,0,6803,0.0000,0.0000,0.0000,0.051906,0.051906,0.051906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.051906,0.051906,0.051906
6805,0,0.0116656,9254,4458,4459,1300,0.011666,30,1,4,6806,9255,4459,4458,1300,0.011666,30,1,4,0.023332,0.023332,0.023332,0.023332,0,6805,0.0000,0.0000,0.0000,0.023332,0.023332,0.023332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.023332,0.023332,0.023332
6807,1,0.176014,9256,4458,4460,1300,0.176014,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.352028,0.508472,,,1,6807,1733.2630,,1733.2630,0.508472,,0.508472,1.33328,,1.33328,305.0786,,305.0786,14.6886,,14.6886,20.7697,,0.508472,,0.508472
6808,1,0.259996,9259,4459,4461,1300,0.259996,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.519992,0.527977,,,1,6808,322.2000,,322.2000,0.527977,,0.527977,0.247846,,0.247846,83.7707,,83.7707,2.83524,,2.83524,29.5463,,0.527977,,0.527977
6809,0,0.0106367,9260,4460,2141,1300,0.010637,30,1,4,6810,9261,2141,4460,1300,0.010637,30,1,4,0.021274,0.0212816,0.021274,0.021274,0,6809,49.2000,0.0000,49.2000,0.0212816,0.021274,0.0212816,0.0378462,0.0000,0.0378462,0.52334,0.0000,0.52334,0.0174509,0.0000,0.0174509,29.9893,30.0000,0.0212816,0.021274,0.0212816
6811,1,0.120011,9262,4460,1470,1300,0.120011,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.240022,0.34072,,,1,6811,1684.0630,,1684.0630,0.34072,,0.34072,1.29543,,1.29543,202.1061,,202.1061,9.56323,,9.56323,21.1337,,0.34072,,0.34072
6812,1,0.176311,9265,2141,4459,1300,0.176311,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.352622,0.358037,,,1,6812,322.2000,,322.2000,0.358037,,0.358037,0.247846,,0.247846,56.8074,,56.8074,1.92266,,1.92266,29.5463,,0.358037,,0.358037
6813,0,0.038501,9266,4352,4462,1300,0.038501,30,1,4,6814,9267,4462,4352,1300,0.038501,30,1,4,0.077002,0.0779102,0.077002,0.077002,0,6813,282.3596,0.0000,282.3596,0.0779102,0.077002,0.0779102,0.2172,0.0000,0.2172,10.8711,0.0000,10.8711,0.366645,0.0000,0.366645,29.6503,30.0000,0.0779102,0.077002,0.0779102
6815,1,0.129385,9274,677,4454,1300,0.129385,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.25877,0.307727,,,1,6815,1130.8980,,1130.8980,0.307727,,0.307727,0.869922,,0.869922,146.3212,,146.3212,5.80013,,5.80013,25.2272,,0.307727,,0.307727
6816,1,0.314038,9277,4454,3636,1300,0.314038,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.628076,0.746902,,,1,6816,1130.8980,,1130.8980,0.746902,,0.746902,0.869922,,0.869922,355.1450,,355.1450,14.0778,,14.0778,25.2272,,0.746902,,0.746902
6817,1,0.0792225,9278,1912,3027,4000,0.079222,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.105629,0.115882,,,1,6817,2492.3600,,2492.3600,0.115882,,0.115882,0.62309,,0.62309,197.4497,,197.4497,4.81365,,4.81365,41.0187,,0.115882,,0.115882
6818,0,0.0331093,9279,2094,3317,1300,0.033109,30,1,5,6821,9286,3317,2094,1300,0.033109,30,1,5,0.066218,0.0963664,0.066218,0.0682921,0,6818,1754.3553,460.1519,2214.5072,0.0963664,0.0682921,0.0963664,1.3495,0.353963,1.3495,58.0850,15.2352,73.3201,2.81768,0.523746,3.34143,20.6144,29.0889,0.0963664,0.0682921,0.0963664
6819,0,0.0746951,9284,4352,4463,1300,0.074695,30,1,4,6820,9285,4463,4352,1300,0.074695,30,1,4,0.14939,0.14939,0.14939,0.149871,0,6819,0.0000,147.6000,147.6000,0.14939,0.149871,0.149871,0.0000,0.113538,0.113538,0.0000,11.0250,11.0250,0.0000,0.368684,0.368684,30.0000,29.9036,0.14939,0.149871,0.149871
6822,1,0.0484245,9287,3972,3177,1300,0.048424,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.096848,0.0971426,,,1,6822,143.4000,,143.4000,0.0971426,,0.0971426,0.110308,,0.110308,6.944,,6.944,0.232171,,0.232171,29.9090,,0.0971426,,0.0971426
6823,0,0.0104894,9288,4464,4451,1300,0.010489,30,1,5,6824,9289,4451,4464,1300,0.010489,30,1,5,0.020978,0.021008,0.020978,0.0235008,0,6823,98.3879,901.6398,1000.0277,0.021008,0.0235008,0.0235008,0.075683,0.693569,0.693569,1.03199,9.4573,10.4893,0.0344489,0.353154,0.387603,29.9571,26.7795,0.021008,0.0235008,0.0235008
6825,1,0.121422,9292,4464,2791,1300,0.121422,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.242844,0.286893,,,1,6825,1107.3286,,1107.3286,0.286893,,0.286893,0.851791,,0.851791,134.4541,,134.4541,5.29474,,5.29474,25.3939,,0.286893,,0.286893
6826,0,0.122187,9293,4464,4465,1300,0.122187,30,1,5,6827,9294,4465,4464,1300,0.122187,30,1,5,0.244374,0.273762,0.244374,0.244667,0,6826,901.6398,90.0000,991.6398,0.273762,0.244667,0.273762,0.693569,0.0692308,0.693569,110.1687,10.9968,121.1655,4.11392,0.367,4.48092,26.7795,29.9641,0.273762,0.244667,0.273762
6828,0,0.0078347,9295,4466,4467,1300,0.007835,30,1,4,6829,9296,4467,4466,1300,0.007835,30,1,4,0.01567,0.01567,0.01567,0.01567,0,6828,0.0000,0.0000,0.0000,0.01567,0.01567,0.01567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.01567,0.01567,0.01567
6830,1,0.040947,9297,4466,4468,1300,0.040947,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.081894,0.0820809,,,1,6830,124.2000,,124.2000,0.0820809,,0.0820809,0.0955385,,0.0955385,5.08562,,5.08562,0.169907,,0.169907,29.9317,,0.0820809,,0.0820809
6831,1,0.0521446,9300,4467,4160,1300,0.052145,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.10429,0.104478,,,1,6831,110.4000,,110.4000,0.104478,,0.104478,0.0849231,,0.0849231,5.75681,,5.75681,0.19224,,0.19224,29.9460,,0.104478,,0.104478
6832,0,0.00803769,9301,4469,2054,1300,0.008038,30,1,4,6833,9302,2054,4469,1300,0.008038,30,1,4,0.016076,0.016076,0.016076,0.016076,0,6832,0.0000,0.0000,0.0000,0.016076,0.016076,0.016076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.016076,0.016076,0.016076
6834,1,0.202896,9303,4469,2053,1300,0.202896,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.405792,0.406718,,,1,6834,124.2000,,124.2000,0.406718,,0.406718,0.0955385,,0.0955385,25.1997,,25.1997,0.841906,,0.841906,29.9317,,0.406718,,0.406718
6835,1,0.0275709,9306,2054,4470,1300,0.027571,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.055142,0.0552414,,,1,6835,110.4000,,110.4000,0.0552414,,0.0552414,0.0849231,,0.0849231,3.04384,,3.04384,0.101644,,0.101644,29.9460,,0.0552414,,0.0552414
6836,1,0.127845,9307,4471,3979,4000,0.127845,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.17046,0.17113,,,1,6836,501.6000,,501.6000,0.17113,,0.17113,0.1254,,0.1254,64.1271,,64.1271,1.43065,,1.43065,44.8238,,0.17113,,0.17113
6837,0,0.118887,9308,4455,4472,1300,0.118887,30,1,4,6838,9309,4472,4455,1300,0.118887,30,1,4,0.237774,0.237804,0.237774,0.237774,0,6837,29.1043,0.0000,29.1043,0.237804,0.237774,0.237804,0.0223879,0.0000,0.0223879,3.46012,0.0000,3.46012,0.115352,0.0000,0.115352,29.9962,30.0000,0.237804,0.237774,0.237804
6839,1,0.0540879,9310,4471,4473,4000,0.054088,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0721173,0.0721174,,,1,6839,7.8,,7.8,0.0721174,,0.0721174,0.00195,,0.00195,0.421886,,0.421886,0.00937526,,0.00937526,45.0000,,0.0721174,,0.0721174
6840,1,0.567188,9311,2471,4474,4000,0.567188,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.756251,0.756871,,,1,6840,229.2000,,229.2000,0.756871,,0.756871,0.0573,,0.0573,129.9995,,129.9995,2.89125,,2.89125,44.9631,,0.756871,,0.756871
6841,1,0.00906742,9314,2830,4475,6600,0.009067,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.009067,0.009067,,,1,6841,0.0000,,0.0000,0.009067,,0.009067,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.009067,,0.009067
6842,1,0.0303386,9315,2830,2829,4000,0.030339,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.040452,0.0404781,,,1,6842,203.4000,,203.4000,0.0404781,,0.0404781,0.05085,,0.05085,6.17095,,6.17095,0.137221,,0.137221,44.9709,,0.0404781,,0.0404781
6843,1,0.0151783,9316,4475,4476,4000,0.015178,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0202373,0.0202373,,,1,6843,1.2,,1.2,0.0202373,,0.0202373,0.0003,,0.0003,0.0182136,,0.0182136,0.000404747,,0.000404747,45.0000,,0.0202373,,0.0202373
6844,1,0.227872,9317,4475,2842,6600,0.227872,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.227872,0.22795,,,1,6844,244.2000,,244.2000,0.22795,,0.22795,0.037,,0.037,55.6463,,55.6463,0.927756,,0.927756,59.9795,,0.22795,,0.22795
6845,1,0.050927,9318,4476,2066,4000,0.050927,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0679027,0.0679027,,,1,6845,1.2,,1.2,0.0679027,,0.0679027,0.0003,,0.0003,0.0611124,,0.0611124,0.00135805,,0.00135805,45.0000,,0.0679027,,0.0679027
6846,1,0.0181367,9319,4476,2830,6600,0.018137,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.018137,0.018138,,,1,6846,99.2955,,99.2955,0.018138,,0.018138,0.0150448,,0.0150448,1.80092,,1.80092,0.0300171,,0.0300171,59.9966,,0.018138,,0.018138
6847,1,0.0649861,9320,4477,3236,4000,0.064986,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.086648,0.0871097,,,1,6847,583.9824,,583.9824,0.0871097,,0.0871097,0.145996,,0.145996,37.9507,,37.9507,0.847842,,0.847842,44.7615,,0.0871097,,0.0871097
6848,0,0.0553628,9321,4462,4478,1300,0.055363,30,1,4,6849,9322,4478,4462,1300,0.055363,30,1,4,0.110726,0.112032,0.110726,0.110726,0,6848,282.3596,0.0000,282.3596,0.112032,0.110726,0.112032,0.2172,0.0000,0.2172,15.6323,0.0000,15.6323,0.527221,0.0000,0.527221,29.6503,30.0000,0.112032,0.110726,0.112032
6850,0,0.798857,9323,1553,4479,1300,0.798857,30,1,5,6851,9324,4479,1553,1300,0.798857,30,1,5,1.59771,1.59771,1.59771,1.59771,0,6850,0.0000,0.0000,0.0000,1.59771,1.59771,1.59771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,1.59771,1.59771,1.59771
6852,0,0.0194371,9325,1553,4480,1300,0.019437,30,1,5,6853,9326,4480,1553,1300,0.019437,30,1,5,0.038874,0.0388741,0.038874,0.0388771,0,6852,4.8,23.4000,28.2000,0.0388741,0.0388771,0.0388771,0.00369231,0.018,0.018,0.0932976,0.454826,0.548123,0.00310993,0.0151621,0.018272,29.9999,29.9976,0.0388741,0.0388771,0.0388771
6854,0,0.0155846,9329,4481,144,1300,0.015585,30,1,5,6855,9330,144,4481,1300,0.015585,30,1,5,0.03117,0.0444126,0.03117,0.03117,0,6854,1694.6967,0.0000,1694.6967,0.0444126,0.03117,0.0444126,1.30361,0.0000,1.30361,26.4118,0.0000,26.4118,1.25443,0.0000,1.25443,21.0548,30.0000,0.0444126,0.03117,0.0444126
6856,1,0.0882928,9331,4481,131,4000,0.088293,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.117724,0.118628,,,1,6856,700.9092,,700.9092,0.118628,,0.118628,0.175227,,0.175227,61.8854,,61.8854,1.38579,,1.38579,44.6572,,0.118628,,0.118628
6857,1,0.0488243,9334,144,4482,4000,0.048824,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0650987,0.0677878,,,1,6857,1625.9699,,1625.9699,0.0677878,,0.0677878,0.406492,,0.406492,79.3864,,79.3864,1.83702,,1.83702,43.2148,,0.0677878,,0.0677878
6858,1,0.255371,9337,4482,4426,4000,0.255371,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.340495,0.35456,,,1,6858,1625.9699,,1625.9699,0.35456,,0.35456,0.406492,,0.406492,415.2256,,415.2256,9.6084,,9.6084,43.2148,,0.35456,,0.35456
6859,1,0.0202199,9338,4483,4426,4000,0.02022,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.02696,0.02696,,,1,6859,0.0000,,0.0000,0.02696,,0.02696,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.02696,,0.02696
6860,1,0.303519,9339,4483,4481,4000,0.303519,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.404692,0.440981,,,1,6860,2395.6059,,2395.6059,0.440981,,0.440981,0.598901,,0.598901,727.1119,,727.1119,17.6069,,17.6069,41.2969,,0.440981,,0.440981
6861,1,0.010123,9340,4484,4361,4000,0.010123,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0134973,0.0134973,,,1,6861,0.0000,,0.0000,0.0134973,,0.0134973,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0134973,,0.0134973
6862,1,0.234328,9341,4484,3096,4000,0.234328,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.312437,0.348421,,,1,6862,2714.9488,,2714.9488,0.348421,,0.348421,0.678737,,0.678737,636.1885,,636.1885,15.7658,,15.7658,40.3526,,0.348421,,0.348421
6863,1,0.118106,9346,4485,4483,4000,0.118106,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.157475,0.171596,,,1,6863,2395.6059,,2395.6059,0.171596,,0.171596,0.598901,,0.598901,282.9354,,282.9354,6.85126,,6.85126,41.2969,,0.171596,,0.171596
6864,0,0.0189904,9347,3554,3778,1300,0.01899,30,1,5,6865,9348,3778,3554,1300,0.01899,30,1,5,0.03798,0.0393668,0.03798,0.0379971,0,6864,496.8267,55.1432,551.9699,0.0393668,0.0379971,0.0393668,0.382174,0.0424178,0.382174,9.43474,1.04717,10.4819,0.325975,0.0349213,0.360896,28.9432,29.9865,0.0393668,0.0379971,0.0393668
6866,1,0.034268,9351,2775,3221,4000,0.034268,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0456907,0.0517924,,,1,6866,2923.5005,,2923.5005,0.0517924,,0.0517924,0.730875,,0.730875,100.1825,,100.1825,2.52359,,2.52359,39.6985,,0.0517924,,0.0517924
6867,1,0.0235471,9352,2775,3554,4000,0.023547,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.031396,0.0314009,,,1,6867,99.6056,,99.6056,0.0314009,,0.0314009,0.0249014,,0.0249014,2.34541,,2.34541,0.0521284,,0.0521284,44.9930,,0.0314009,,0.0314009
6868,1,0.399456,9353,3553,2133,4000,0.399456,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.532608,0.746278,,,1,6868,5067.0778,,5067.0778,0.746278,,0.746278,1.26677,,1.26677,2024.0746,,2024.0746,63.0241,,63.0241,32.1159,,0.746278,,0.746278
6869,1,0.0466169,9354,4392,3187,4000,0.046617,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.062156,0.0621907,,,1,6869,189.1607,,189.1607,0.0621907,,0.0621907,0.0472902,,0.0472902,8.8181,,8.8181,0.196067,,0.196067,44.9749,,0.0621907,,0.0621907
6870,1,0.078594,9355,4392,2788,4000,0.078594,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.104792,0.122915,,,1,6870,3326.8902,,3326.8902,0.122915,,0.122915,0.831723,,0.831723,261.4736,,261.4736,6.8154,,6.8154,38.3651,,0.122915,,0.122915
6871,1,0.00389226,9356,3222,4397,4000,0.003892,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.00518933,0.00524192,,,1,6871,805.2982,,805.2982,0.00524192,,0.00524192,0.201325,,0.201325,3.13422,,3.13422,0.0703551,,0.0703551,44.5486,,0.00524192,,0.00524192
6872,0,0.0854393,9357,4040,4486,1300,0.085439,30,1,5,6873,9358,4486,4040,1300,0.085439,30,1,5,0.170878,0.170878,0.170878,0.170878,0,6872,0.0000,0.0000,0.0000,0.170878,0.170878,0.170878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.170878,0.170878,0.170878
6874,0,0.00901664,9359,4040,4048,1300,0.009017,30,1,5,6875,9360,4048,4040,1300,0.009017,30,1,5,0.018034,0.018034,0.018034,0.018034,0,6874,0.0000,0.0000,0.0000,0.018034,0.018034,0.018034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.018034,0.018034,0.018034
6876,1,0.142597,9361,4040,3505,1300,0.142597,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.285194,0.28527,,,1,6876,42.4566,,42.4566,0.28527,,0.28527,0.0326589,,0.0326589,6.05419,,6.05419,0.20186,,0.20186,29.9920,,0.28527,,0.28527
6877,1,0.104718,9362,4048,4038,1300,0.104718,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.209436,0.287187,,,1,6877,1584.1656,,1584.1656,0.287187,,0.287187,1.21859,,1.21859,165.8907,,165.8907,7.58253,,7.58253,21.8780,,0.287187,,0.287187
6878,1,0.0111319,9367,2137,4014,4000,0.011132,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0148427,0.0148672,,,1,6878,325.3699,,325.3699,0.0148672,,0.0148672,0.0813425,,0.0813425,3.62202,,3.62202,0.0806224,,0.0806224,44.9257,,0.0148672,,0.0148672
6879,1,0.36185,9368,2137,3222,4000,0.36185,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.482467,0.485306,,,1,6879,613.7375,,613.7375,0.485306,,0.485306,0.153434,,0.153434,222.0809,,222.0809,4.96418,,4.96418,44.7367,,0.485306,,0.485306
6880,1,0.0234954,9369,4111,2612,1300,0.023495,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.04699,0.0469902,,,1,6880,5.4,,5.4,0.0469902,,0.0469902,0.00415385,,0.00415385,0.126873,,0.126873,0.00422912,,0.00422912,29.9999,,0.0469902,,0.0469902
